DATE,MAJOR,NUM_STUDENTS,CHANGE_IN_CREDITS_ATTEMPTED
2005-12-15,XEDU,51,206.0
2006-05-15,XEDU,25,-370.0
2006-12-15,XEDU,14,-182.0
2007-05-15,XEDU,3,-171.0
1997-12-15,XENG,44,689.0
1998-05-15,XENG,5,-612.0
1998-12-15,XENG,106,1583.0
1999-05-15,XENG,4,-1598.0
1999-12-15,XENG,86,1241.0
2000-05-15,XENG,82,-67.0
2000-12-15,XENG,91,124.0
2001-05-15,XENG,63,-439.0
2001-12-15,XENG,99,610.0
2002-05-15,XENG,59,-660.0
2002-12-15,XENG,100,644.0
2003-05-15,XENG,61,-598.0
2003-12-15,XENG,123,956.0
2004-05-15,XENG,89,-522.0
2004-12-15,XENG,112,375.0
2005-05-15,XENG,81,-532.0
2005-12-15,XENG,143,963.0
2006-05-15,XENG,97,-701.0
2006-12-15,XENG,127,485.0
2007-05-15,XENG,88,-599.0
2007-12-15,XENG,122,508.0
2008-05-15,XENG,74,-783.0
2008-12-15,XENG,139,1043.0
2009-05-15,XENG,110,-413.0
2009-12-15,XENG,139,465.0
2010-05-15,XENG,92,-746.0
2010-12-15,XENG,100,149.0
2011-05-15,XENG,77,-459.0
2011-12-15,XENG,148,1201.0
2012-05-15,XENG,97,-859.0
2012-12-15,XENG,124,538.0
2013-05-15,XENG,64,-1004.0
2013-12-15,XENG,118,847.0
2014-05-15,XENG,78,-646.0
2014-12-15,XENG,119,720.0
2015-05-15,XENG,78,-708.0
2015-12-15,XENG,104,449.0
2016-05-15,XENG,58,-752.0
2016-12-15,XENG,96,637.0
2017-05-15,XENG,58,-640.0
2014-12-15,XENS,3,49.0
2015-05-15,XENS,2,-22.0
2015-12-15,XENS,7,91.0
2016-05-15,XENS,3,-69.0
2016-12-15,XENS,6,50.0
2017-05-15,XENS,1,-85.0
2010-12-15,XEVP,4,63.0
2011-05-15,XEVP,3,-14.0
2011-12-15,XEVP,7,62.0
2012-05-15,XEVP,5,-48.0
2012-12-15,XEVP,7,52.0
2013-05-15,XEVP,1,-100.0
2013-12-15,XEVP,9,129.0
2014-05-15,XEVP,5,-64.0
2003-12-15,XFAN,3,21.0
2004-12-15,XFAN,3,11.0
2005-05-15,XFAN,3,1.0
2005-12-15,XFAN,3,14.0
2006-05-15,XFAN,2,-17.0
2006-12-15,XFAN,2,2.0
2007-05-15,XFAN,1,-18.0
1997-12-15,XFAR,2,30.0
1998-05-15,XFAR,2,0.0
1998-12-15,XFAR,8,92.0
1999-12-15,XFAR,3,-88.0
2000-05-15,XFAR,3,0.0
2000-12-15,XFAR,5,29.0
2001-05-15,XFAR,4,-15.0
2001-12-15,XFAR,5,29.0
2002-05-15,XFAR,2,-45.0
2002-12-15,XFAR,2,-1.0
2004-12-15,XFAR,2,-1.0
2005-05-15,XFAR,2,1.0
2005-12-15,XFAR,1,-16.0
2003-12-15,XFDE,22,345.0
2004-05-15,XFDE,20,-36.0
2004-12-15,XFDE,21,16.0
2005-05-15,XFDE,16,-83.0
2005-12-15,XFDE,26,173.0
2006-05-15,XFDE,12,-217.0
2006-12-15,XFDE,3,-149.0
2007-05-15,XFDE,1,-33.0
2016-05-15,XFIN,4,69.0
2016-12-15,XFIN,187,2855.0
2017-05-15,XFIN,184,140.5
2003-12-15,XFME,11,165.0
2004-05-15,XFME,12,9.0
2004-12-15,XFME,23,159.0
2005-05-15,XFME,16,-90.0
2005-12-15,XFME,25,151.0
2006-05-15,XFME,19,-98.0
2006-12-15,XFME,2,-266.0
1997-12-15,XFRL,1,15.0
1998-12-15,XFRL,5,65.0
1999-12-15,XFRL,6,16.0
2000-05-15,XFRL,4,-35.0
2000-12-15,XFRL,1,-46.0
2001-12-15,XFRL,6,84.0
2002-05-15,XFRL,6,-7.0
2002-12-15,XFRL,3,-44.0
2003-05-15,XFRL,1,-32.0
2003-12-15,XFRL,1,1.0
2005-05-15,XFRL,1,1.0
2005-12-15,XFRL,5,64.0
2006-05-15,XFRL,5,-3.0
2006-12-15,XFRL,6,18.0
2007-12-15,XFRL,3,-50.0
2008-05-15,XFRL,1,-31.0
2008-12-15,XFRL,5,63.0
2009-05-15,XFRL,4,-15.0
2009-12-15,XFRL,3,-15.0
2010-12-15,XFRL,3,-7.0
2011-05-15,XFRL,3,4.0
2011-12-15,XFRL,7,74.0
2012-05-15,XFRL,4,-54.0
2012-12-15,XFRL,6,29.0
2013-05-15,XFRL,3,-46.0
2013-12-15,XFRL,3,-3.0
2014-05-15,XFRL,2,-13.0
2014-12-15,XFRL,3,-1.0
2015-05-15,XFRL,1,-15.0
2016-12-15,XFRL,4,48.0
2017-05-15,XFRL,4,0.0
1997-12-15,XFRS,2,31.0
1998-05-15,XFRS,1,-16.0
1998-12-15,XFRS,2,15.0
2000-12-15,XFRS,1,-15.0
2001-05-15,XFRS,1,0.0
2001-12-15,XFRS,1,1.0
2004-12-15,XFRS,3,30.0
2005-05-15,XFRS,3,2.0
2005-12-15,XFRS,3,0.0
2006-12-15,XFRS,1,-32.0
2007-12-15,XFRS,1,-1.0
2008-05-15,XFRS,1,2.0
2008-12-15,XFRS,3,31.0
2009-05-15,XFRS,2,-13.0
2009-12-15,XFRS,4,25.0
2010-05-15,XFRS,1,-45.0
2010-12-15,XFRS,1,2.0
2011-05-15,XFRS,1,-4.0
2012-12-15,XFRS,1,2.0
2014-12-15,XFRS,1,2.0
2015-05-15,XFRS,1,-1.0
2015-12-15,XFRS,2,17.0
2016-05-15,XFRS,2,-6.0
2016-12-15,XFRS,3,4.0
1997-12-15,XGEN,3,53.0
1998-12-15,XGEN,4,19.0
2001-12-15,XGEN,2,-35.0
2002-05-15,XGEN,1,-22.0
2002-12-15,XGEN,1,1.0
2003-12-15,XGEN,6,89.0
2004-05-15,XGEN,6,7.0
2004-12-15,XGEN,5,-43.0
2005-05-15,XGEN,3,-31.0
2005-12-15,XGEN,4,28.0
2006-05-15,XGEN,2,-36.0
2006-12-15,XGEN,1,-16.0
2013-05-15,XGEN,1,-2.0
2013-12-15,XGEN,1,0.0
1998-12-15,XGER,1,16.0
2000-12-15,XGER,1,-1.0
2001-05-15,XGER,1,0.0
2002-12-15,XGER,1,1.0
2003-12-15,XGER,1,0.0
2004-05-15,XGER,1,0.0
2004-12-15,XGER,2,15.0
2005-05-15,XGER,2,0.0
2005-12-15,XGER,1,-14.0
2007-12-15,XGER,1,-1.0
2008-05-15,XGER,1,-1.0
2009-12-15,XGER,1,2.0
2010-05-15,XGER,1,-2.0
2010-12-15,XGER,1,0.0
2011-05-15,XGER,1,1.0
2014-12-15,XGER,1,-1.0
2015-05-15,XGER,1,0.0
2015-12-15,XGER,1,3.0
1999-12-15,XGES,1,15.0
2000-05-15,XGES,1,0.0
2005-12-15,XGES,1,1.0
2006-05-15,XGES,1,-1.0
2006-12-15,XGES,1,0.0
2008-05-15,XGES,1,-2.0
2008-12-15,XGES,1,2.0
2009-05-15,XGES,1,0.0
1997-12-15,XHIS,30,460.0
1998-05-15,XHIS,4,-400.0
1998-12-15,XHIS,71,1050.0
1999-05-15,XHIS,1,-1094.0
1999-12-15,XHIS,37,542.0
2000-05-15,XHIS,27,-144.0
2000-12-15,XHIS,34,109.0
2001-05-15,XHIS,24,-152.0
2001-12-15,XHIS,46,340.0
2002-05-15,XHIS,31,-228.0
2002-12-15,XHIS,53,335.0
2003-05-15,XHIS,35,-289.0
2003-12-15,XHIS,45,165.0
2004-05-15,XHIS,27,-278.0
2004-12-15,XHIS,62,531.0
2005-05-15,XHIS,45,-256.0
2005-12-15,XHIS,71,374.0
2006-05-15,XHIS,38,-481.0
2006-12-15,XHIS,72,529.0
2007-05-15,XHIS,48,-401.0
2007-12-15,XHIS,67,282.0
2008-05-15,XHIS,42,-374.0
2008-12-15,XHIS,68,412.0
2009-05-15,XHIS,58,-145.0
2009-12-15,XHIS,90,535.0
2010-05-15,XHIS,60,-493.0
2010-12-15,XHIS,68,141.0
2011-05-15,XHIS,49,-328.0
2011-12-15,XHIS,81,555.0
2012-05-15,XHIS,47,-560.0
2012-12-15,XHIS,51,77.0
2013-05-15,XHIS,27,-390.0
2013-12-15,XHIS,48,354.0
2014-05-15,XHIS,26,-375.0
2014-12-15,XHIS,48,378.0
2015-05-15,XHIS,37,-211.0
2015-12-15,XHIS,40,70.0
2016-05-15,XHIS,18,-352.0
2016-12-15,XHIS,44,413.0
2017-05-15,XHIS,31,-225.0
2014-12-15,XHUS,2,27.0
2015-05-15,XHUS,3,19.0
2015-12-15,XHUS,7,59.0
2016-05-15,XHUS,3,-62.0
2016-12-15,XHUS,6,52.0
2017-05-15,XHUS,5,-16.0
2003-12-15,XIBU,4,57.0
2004-05-15,XIBU,3,-15.0
2004-12-15,XIBU,1,-42.0
2003-12-15,XIDE,8,120.0
2004-05-15,XIDE,7,-32.0
2004-12-15,XIDE,6,3.0
2005-05-15,XIDE,6,1.0
2005-12-15,XIDE,6,3.0
2006-05-15,XIDE,2,-64.0
2006-12-15,XIDE,1,-16.0
1997-12-15,XIND,3,50.0
1998-05-15,XIND,1,-35.0
1998-12-15,XIND,4,47.0
1999-05-15,XIND,1,-50.0
1999-12-15,XIND,3,34.0
2000-05-15,XIND,4,15.0
2000-12-15,XIND,4,0.0
2001-12-15,XIND,2,-31.0
2002-05-15,XIND,3,15.0
2002-12-15,XIND,1,-28.0
2003-12-15,XIND,4,29.0
2004-05-15,XIND,2,-19.0
2004-12-15,XIND,6,69.0
2005-05-15,XIND,4,-31.0
2005-12-15,XIND,5,15.0
2006-05-15,XIND,4,-13.0
2006-12-15,XIND,8,61.0
2007-05-15,XIND,7,-17.0
2007-12-15,XIND,9,26.0
2008-05-15,XIND,8,-30.0
2008-12-15,XIND,6,-12.0
2009-05-15,XIND,4,-30.0
2009-12-15,XIND,4,-5.0
2010-05-15,XIND,3,-12.0
2010-12-15,XIND,4,14.0
2011-05-15,XIND,3,-16.0
2011-12-15,XIND,2,-13.0
2012-05-15,XIND,1,-18.0
2012-12-15,XIND,1,4.0
2001-12-15,XINF,1,17.0
2000-12-15,XINP,6,93.0
2001-05-15,XINP,4,-31.0
2001-12-15,XINP,9,80.0
2002-05-15,XINP,8,-31.0
2002-12-15,XINP,14,110.0
2003-05-15,XINP,8,-95.0
2003-12-15,XINP,13,78.0
2004-05-15,XINP,7,-98.0
2004-12-15,XINP,14,104.0
2005-05-15,XINP,10,-73.0
2005-12-15,XINP,24,230.0
2006-05-15,XINP,18,-91.0
2006-12-15,XINP,34,251.0
2007-05-15,XINP,22,-182.0
2007-12-15,XINP,34,187.0
2008-05-15,XINP,18,-247.0
2008-12-15,XINP,40,338.0
2009-05-15,XINP,31,-142.0
2009-12-15,XINP,44,207.0
2010-05-15,XINP,30,-208.0
2010-12-15,XINP,26,-78.0
2011-05-15,XINP,25,-32.0
2011-12-15,XINP,34,173.0
2012-05-15,XINP,16,-291.0
2012-12-15,XINP,38,358.0
2013-05-15,XINP,28,-176.0
2013-12-15,XINP,44,297.0
2014-05-15,XINP,30,-257.0
2014-12-15,XINP,39,175.0
2015-05-15,XINP,28,-252.0
2015-12-15,XINP,33,119.0
2016-05-15,XINP,19,-209.0
2016-12-15,XINP,23,59.0
2017-05-15,XINP,15,-126.0
1997-12-15,XINS,1,16.0
1998-12-15,XINS,1,0.0
1999-12-15,XINS,7,92.0
2000-05-15,XINS,5,-42.0
2000-12-15,XINS,1,-51.0
2001-05-15,XINS,1,0.0
2001-12-15,XINS,5,60.0
2002-05-15,XINS,3,-31.0
2002-12-15,XINS,9,91.0
2003-05-15,XINS,5,-56.0
2003-12-15,XINS,5,-1.0
2004-05-15,XINS,3,-35.0
2004-12-15,XINS,2,-16.0
2008-12-15,XINS,2,3.0
2009-05-15,XINS,1,-15.0
2009-12-15,XINS,1,2.0
1999-12-15,XINT,6,95.0
2000-05-15,XINT,7,15.0
2000-12-15,XINT,10,44.0
2001-05-15,XINT,8,-35.0
2001-12-15,XINT,18,160.0
2002-05-15,XINT,15,-46.0
2002-12-15,XINT,23,134.0
2003-05-15,XINT,17,-90.0
2003-12-15,XINT,20,38.0
2004-05-15,XINT,17,-52.0
2004-12-15,XINT,45,409.0
2005-05-15,XINT,36,-107.0
2005-12-15,XINT,49,192.0
2006-05-15,XINT,30,-309.0
2006-12-15,XINT,35,72.0
2007-05-15,XINT,23,-176.0
2007-12-15,XINT,41,276.0
2008-05-15,XINT,29,-179.0
2008-12-15,XINT,43,231.0
2009-05-15,XINT,36,-149.0
2009-12-15,XINT,54,319.0
2010-05-15,XINT,22,-513.0
2010-12-15,XINT,55,559.0
2011-05-15,XINT,48,-169.0
2011-12-15,XINT,59,206.0
2012-05-15,XINT,38,-340.0
2012-12-15,XINT,59,359.0
2013-05-15,XINT,37,-355.0
2013-12-15,XINT,69,506.0
2014-05-15,XINT,41,-456.0
2014-12-15,XINT,38,-55.0
2015-05-15,XINT,26,-199.0
2015-12-15,XINT,65,634.0
2016-05-15,XINT,42,-378.0
2016-12-15,XINT,72,505.0
2017-05-15,XINT,44,-451.0
2003-12-15,XISY,1,13.0
2004-05-15,XISY,1,2.0
2004-12-15,XISY,2,16.0
2005-05-15,XISY,1,-15.0
2005-12-15,XISY,2,14.0
2006-05-15,XISY,2,2.0
1997-12-15,XITA,1,16.0
1998-12-15,XITA,5,62.0
1999-12-15,XITA,2,-48.0
2000-05-15,XITA,1,-15.0
2000-12-15,XITA,3,32.0
2001-05-15,XITA,3,-1.0
2001-12-15,XITA,3,3.0
2002-05-15,XITA,4,14.0
2002-12-15,XITA,5,16.0
2003-05-15,XITA,2,-47.0
2003-12-15,XITA,2,1.0
2004-05-15,XITA,1,-18.0
2004-12-15,XITA,4,48.0
2005-05-15,XITA,2,-31.0
2005-12-15,XITA,3,16.0
2006-05-15,XITA,2,-13.0
2006-12-15,XITA,3,14.0
2007-05-15,XITA,2,-17.0
2007-12-15,XITA,3,14.0
2008-05-15,XITA,1,-31.0
2008-12-15,XITA,2,15.0
2009-05-15,XITA,2,2.0
2010-12-15,XITA,5,46.0
2011-05-15,XITA,5,1.0
2011-12-15,XITA,5,-3.0
2012-05-15,XITA,2,-43.0
2014-12-15,XITA,2,2.0
2015-05-15,XITA,1,-20.0
2003-12-15,XITS,1,15.0
2004-12-15,XITS,1,0.0
2005-05-15,XITS,1,0.0
2005-12-15,XITS,2,16.0
2006-05-15,XITS,1,-15.0
2006-12-15,XITS,2,15.0
2007-05-15,XITS,1,-15.0
2007-12-15,XITS,1,0.0
2008-12-15,XITS,2,14.0
2009-05-15,XITS,2,2.0
2009-12-15,XITS,1,-14.0
2010-05-15,XITS,1,-5.0
2011-05-15,XITS,1,2.0
2011-12-15,XITS,1,2.0
2013-12-15,XITS,1,-3.0
2014-05-15,XITS,2,16.0
2014-12-15,XITS,1,-14.0
2015-05-15,XITS,1,1.0
2017-05-15,XJOR,3,49.0
1997-12-15,XLAL,1,18.0
1998-12-15,XLAL,1,-3.0
1999-12-15,XLAL,1,1.0
2000-12-15,XLAL,1,-1.0
2001-05-15,XLAL,1,0.0
2002-12-15,XLAL,1,1.0
2006-12-15,XLAL,1,0.0
2007-05-15,XLAL,1,1.0
2007-12-15,XLAL,2,14.0
2008-05-15,XLAL,1,-16.0
2008-12-15,XLAL,2,16.0
2009-05-15,XLAL,1,-15.0
2009-12-15,XLAL,1,0.0
2010-05-15,XLAL,1,-1.0
2010-12-15,XLAL,4,51.0
2011-05-15,XLAL,2,-34.0
2011-12-15,XLAL,1,-12.0
2012-05-15,XLAL,1,-4.0
2012-12-15,XLAL,4,53.0
2013-05-15,XLAL,2,-38.0
2013-12-15,XLAL,1,-14.0
2014-12-15,XLAL,1,0.0
2015-05-15,XLAL,1,0.0
2015-12-15,XLAL,2,15.0
2016-05-15,XLAL,1,-16.0
2003-12-15,XLPS,13,190.0
2004-05-15,XLPS,11,-17.0
2004-12-15,XLPS,17,78.0
2005-05-15,XLPS,12,-66.0
2005-12-15,XLPS,13,17.0
2006-05-15,XLPS,10,-38.0
2006-12-15,XLPS,7,-64.0
2007-05-15,XLPS,4,-43.0
2000-05-15,XMDS,55,838.0
2000-12-15,XMDS,99,650.0
2001-05-15,XMDS,70,-447.0
2001-12-15,XMDS,117,738.0
2002-05-15,XMDS,74,-634.0
2002-12-15,XMDS,108,528.0
2003-05-15,XMDS,58,-792.0
2003-12-15,XMDS,90,438.0
2004-05-15,XMDS,77,-118.0
2004-12-15,XMDS,111,465.0
2005-05-15,XMDS,97,-213.0
2005-12-15,XMDS,117,295.0
2006-05-15,XMDS,93,-334.0
2006-12-15,XMDS,138,692.0
2007-05-15,XMDS,90,-778.0
2007-12-15,XMDS,120,431.0
2008-05-15,XMDS,59,-866.0
2008-12-15,XMDS,82,357.0
2009-05-15,XMDS,71,-180.0
2009-12-15,XMDS,91,348.0
2010-05-15,XMDS,50,-636.0
2010-12-15,XMDS,28,-342.0
2011-05-15,XMDS,4,-381.0
2011-12-15,XMDS,2,-45.0
1997-12-15,XMEC,2,30.0
1998-12-15,XMEC,2,2.0
1999-12-15,XMEC,1,-17.0
2000-05-15,XMEC,1,0.0
2000-12-15,XMEC,1,0.0
2001-05-15,XMEC,1,-1.0
2003-12-15,XMEC,1,2.0
2004-05-15,XMEC,1,0.0
2004-12-15,XMEC,1,-1.0
2005-05-15,XMEC,1,2.0
2006-12-15,XMEC,1,-2.0
2007-05-15,XMEC,1,1.0
2007-12-15,XMEC,3,32.0
2008-05-15,XMEC,1,-33.0
2008-12-15,XMEC,8,111.0
2009-05-15,XMEC,9,17.0
2009-12-15,XMEC,8,-13.0
2010-05-15,XMEC,4,-66.0
2010-12-15,XMEC,3,-16.0
2011-05-15,XMEC,2,-21.0
2011-12-15,XMEC,18,272.0
2012-05-15,XMEC,14,-88.0
2012-12-15,XMEC,19,108.0
2013-05-15,XMEC,8,-184.0
2013-12-15,XMEC,24,264.0
2014-05-15,XMEC,17,-121.0
2014-12-15,XMEC,21,63.0
2015-05-15,XMEC,12,-143.0
2015-12-15,XMEC,27,252.0
2016-05-15,XMEC,14,-218.0
2016-12-15,XMEC,26,190.0
2017-05-15,XMEC,19,-117.0
1999-12-15,XMES,4,58.0
2000-05-15,XMES,3,-12.0
2000-12-15,XMES,2,-15.0
2001-05-15,XMES,1,-13.0
2001-12-15,XMES,2,10.0
2002-05-15,XMES,1,-13.0
2002-12-15,XMES,3,34.0
2003-05-15,XMES,2,-15.0
2003-12-15,XMES,3,16.0
2004-05-15,XMES,2,-15.0
2004-12-15,XMES,2,-7.0
2005-05-15,XMES,2,2.0
2005-12-15,XMES,4,31.0
2006-05-15,XMES,4,1.0
2006-12-15,XMES,9,74.0
2007-05-15,XMES,6,-45.0
2007-12-15,XMES,14,127.0
2008-05-15,XMES,7,-106.0
2008-12-15,XMES,7,-5.0
2009-05-15,XMES,5,-44.0
2009-12-15,XMES,7,57.0
2010-05-15,XMES,5,-46.0
2010-12-15,XMES,2,-38.0
2011-05-15,XMES,2,-6.0
2011-12-15,XMES,4,37.0
2012-05-15,XMES,4,-5.0
2012-12-15,XMES,3,-14.0
2013-05-15,XMES,1,-29.0
2013-12-15,XMES,1,0.0
2014-12-15,XMES,2,16.0
2015-05-15,XMES,2,-2.0
2015-12-15,XMES,2,0.0
2016-12-15,XMES,2,0.0
2017-05-15,XMES,1,-18.0
2016-12-15,XMIC,8,121.0
2017-05-15,XMIC,8,14.0
2016-05-15,XMKT,2,34.0
2016-12-15,XMKT,74,1107.0
2017-05-15,XMKT,80,200.5
1997-12-15,XMTH,12,199.0
1998-05-15,XMTH,2,-167.0
1998-12-15,XMTH,21,309.0
1999-12-15,XMTH,16,-85.0
2000-05-15,XMTH,12,-68.0
2000-12-15,XMTH,16,73.0
2001-05-15,XMTH,13,-53.0
2001-12-15,XMTH,20,106.0
2002-05-15,XMTH,11,-137.0
2002-12-15,XMTH,17,96.0
2003-05-15,XMTH,9,-133.0
2003-12-15,XMTH,23,223.0
2004-05-15,XMTH,15,-140.0
2004-12-15,XMTH,21,111.0
2005-05-15,XMTH,11,-158.0
2005-12-15,XMTH,24,212.0
2006-05-15,XMTH,17,-112.0
2006-12-15,XMTH,24,118.0
2007-05-15,XMTH,17,-111.0
2007-12-15,XMTH,29,185.0
2008-05-15,XMTH,22,-115.0
2008-12-15,XMTH,39,281.0
2009-05-15,XMTH,31,-120.0
2009-12-15,XMTH,30,-24.0
2010-05-15,XMTH,13,-273.0
2010-12-15,XMTH,2,-187.0
2012-05-15,XMTH,1,-13.0
2012-12-15,XMTH,1,-2.0
2015-12-15,XMTH,1,3.0
1999-12-15,XMUS,4,63.0
2000-05-15,XMUS,4,-1.0
2000-12-15,XMUS,5,17.0
2001-05-15,XMUS,1,-64.0
2001-12-15,XMUS,4,48.0
2002-05-15,XMUS,5,15.0
2002-12-15,XMUS,5,-1.0
2003-05-15,XMUS,3,-35.0
2003-12-15,XMUS,4,20.0
2004-05-15,XMUS,3,-31.0
2004-12-15,XMUS,4,30.0
2005-05-15,XMUS,1,-46.0
2005-12-15,XMUS,4,46.0
2006-05-15,XMUS,1,-46.0
2006-12-15,XMUS,3,31.0
2007-05-15,XMUS,2,-14.0
2007-12-15,XMUS,5,44.0
2008-05-15,XMUS,2,-42.0
2008-12-15,XMUS,12,149.0
2009-05-15,XMUS,9,-65.0
2009-12-15,XMUS,18,175.0
2010-05-15,XMUS,10,-152.0
2010-12-15,XMUS,13,66.0
2011-05-15,XMUS,11,-24.0
2011-12-15,XMUS,7,-71.0
2012-05-15,XMUS,4,-46.0
2012-12-15,XMUS,13,143.0
2013-05-15,XMUS,9,-69.0
2013-12-15,XMUS,12,54.0
2014-05-15,XMUS,8,-57.0
2014-12-15,XMUS,11,49.0
2015-05-15,XMUS,8,-62.0
2015-12-15,XMUS,8,11.0
2016-05-15,XMUS,3,-84.0
2016-12-15,XMUS,12,143.0
2017-05-15,XMUS,8,-69.0
1998-12-15,XMVS,1,16.0
2003-12-15,XMVS,1,2.0
2004-05-15,XMVS,1,-3.0
2004-12-15,XMVS,2,15.0
2005-12-15,XMVS,1,-15.0
2006-12-15,XMVS,1,0.0
2007-05-15,XMVS,1,0.0
2008-12-15,XMVS,2,15.0
2009-05-15,XMVS,2,0.0
2009-12-15,XMVS,3,3.0
2010-05-15,XMVS,2,-18.0
2010-12-15,XMVS,1,0.0
2011-05-15,XMVS,1,1.0
2011-12-15,XMVS,1,3.0
2014-12-15,XMVS,1,-2.0
2015-05-15,XMVS,1,-1.0
2015-12-15,XMVS,3,30.0
2016-05-15,XMVS,1,-34.0
1999-12-15,XNAT,9,135.0
2000-05-15,XNAT,9,3.0
2000-12-15,XNAT,15,98.0
2001-05-15,XNAT,10,-91.0
2001-12-15,XNAT,23,218.0
2002-05-15,XNAT,14,-132.0
2002-12-15,XNAT,16,29.0
2003-05-15,XNAT,8,-126.0
2003-12-15,XNAT,9,22.0
2004-05-15,XNAT,1,-142.0
2004-12-15,XNAT,4,52.0
2005-05-15,XNAT,6,28.0
2005-12-15,XNAT,10,60.0
2006-05-15,XNAT,9,-12.0
2006-12-15,XNAT,31,378.0
2007-05-15,XNAT,12,-327.0
2007-12-15,XNAT,23,195.0
2008-05-15,XNAT,10,-227.0
2008-12-15,XNAT,15,84.0
2009-05-15,XNAT,16,8.0
2009-12-15,XNAT,25,164.0
2010-05-15,XNAT,25,-48.0
2010-12-15,XNAT,17,-98.0
2011-05-15,XNAT,11,-84.0
2011-12-15,XNAT,20,133.0
2012-05-15,XNAT,11,-157.0
2012-12-15,XNAT,28,309.0
2013-05-15,XNAT,22,-120.0
2013-12-15,XNAT,36,252.0
2014-05-15,XNAT,22,-249.0
2014-12-15,XNAT,44,345.0
2015-05-15,XNAT,17,-436.0
2015-12-15,XNAT,43,434.0
2016-05-15,XNAT,18,-396.0
2016-12-15,XNAT,39,381.0
2017-05-15,XNAT,20,-345.0
2013-12-15,XNER,28,488.0
2014-05-15,XNER,29,4.0
2014-12-15,XNER,51,374.0
2015-05-15,XNER,29,-347.0
2015-12-15,XNER,71,706.0
2016-05-15,XNER,50,-376.0
2016-12-15,XNER,73,465.0
2017-05-15,XNER,37,-651.0
2014-12-15,XNMD,8,123.0
2015-05-15,XNMD,6,-26.0
2015-12-15,XNMD,19,202.0
2016-05-15,XNMD,14,-93.0
2016-12-15,XNMD,18,59.0
2017-05-15,XNMD,14,-60.0
1997-12-15,XPHI,2,30.0
1998-12-15,XPHI,12,160.0
1999-05-15,XPHI,1,-174.0
1999-12-15,XPHI,18,261.0
2000-05-15,XPHI,16,-30.0
2000-12-15,XPHI,12,-86.0
2001-05-15,XPHI,10,-3.0
2001-12-15,XPHI,13,39.0
2002-05-15,XPHI,11,-25.0
2002-12-15,XPHI,15,63.0
2003-05-15,XPHI,7,-130.0
2003-12-15,XPHI,15,126.0
2004-05-15,XPHI,11,-73.0
2004-12-15,XPHI,18,98.0
2005-05-15,XPHI,9,-113.0
2005-12-15,XPHI,15,76.0
2006-05-15,XPHI,12,-46.0
2006-12-15,XPHI,25,222.0
2007-05-15,XPHI,17,-127.0
2007-12-15,XPHI,27,147.0
2008-05-15,XPHI,12,-236.0
2008-12-15,XPHI,28,257.0
2009-05-15,XPHI,24,-68.0
2009-12-15,XPHI,25,29.0
2010-05-15,XPHI,15,-168.0
2010-12-15,XPHI,22,104.0
2011-05-15,XPHI,19,-48.0
2011-12-15,XPHI,24,70.0
2012-05-15,XPHI,16,-131.0
2012-12-15,XPHI,19,62.0
2013-05-15,XPHI,10,-128.0
2013-12-15,XPHI,22,188.0
2014-05-15,XPHI,12,-192.0
2014-12-15,XPHI,15,93.0
2015-05-15,XPHI,7,-142.0
2015-12-15,XPHI,15,145.0
2016-05-15,XPHI,5,-169.0
2016-12-15,XPHI,13,125.0
2017-05-15,XPHI,7,-93.0
1997-12-15,XPOL,58,902.0
1998-05-15,XPOL,11,-733.0
1998-12-15,XPOL,103,1415.0
1999-05-15,XPOL,1,-1584.0
1999-12-15,XPOL,72,1098.0
2000-05-15,XPOL,61,-166.0
2000-12-15,XPOL,99,577.0
2001-05-15,XPOL,64,-541.0
2001-12-15,XPOL,113,782.0
2002-05-15,XPOL,73,-625.0
2002-12-15,XPOL,134,912.0
2003-05-15,XPOL,78,-850.0
2003-12-15,XPOL,134,841.0
2004-05-15,XPOL,95,-585.0
2004-12-15,XPOL,148,801.0
2005-05-15,XPOL,106,-639.0
2005-12-15,XPOL,199,1427.0
2006-05-15,XPOL,136,-959.0
2006-12-15,XPOL,176,619.0
2007-05-15,XPOL,114,-986.0
2007-12-15,XPOL,173,930.0
2008-05-15,XPOL,104,-1099.0
2008-12-15,XPOL,160,944.0
2009-05-15,XPOL,116,-687.0
2009-12-15,XPOL,181,1012.0
2010-05-15,XPOL,118,-975.0
2010-12-15,XPOL,131,195.0
2011-05-15,XPOL,101,-461.0
2011-12-15,XPOL,151,850.0
2012-05-15,XPOL,90,-1050.0
2012-12-15,XPOL,149,1032.0
2013-05-15,XPOL,110,-691.0
2013-12-15,XPOL,178,1166.0
2014-05-15,XPOL,113,-1152.0
2014-12-15,XPOL,157,817.0
2015-05-15,XPOL,88,-1237.0
2015-12-15,XPOL,156,1192.0
2016-05-15,XPOL,93,-1023.0
2016-12-15,XPOL,156,1020.0
2017-05-15,XPOL,90,-1116.0
2000-05-15,XPSY,20,283.0
2000-12-15,XPSY,36,252.0
2001-05-15,XPSY,28,-104.0
2001-12-15,XPSY,39,169.0
2002-05-15,XPSY,23,-245.0
2002-12-15,XPSY,41,279.0
2003-05-15,XPSY,20,-333.0
2003-12-15,XPSY,64,647.0
2004-05-15,XPSY,55,-102.0
2004-12-15,XPSY,78,348.0
2005-05-15,XPSY,66,-200.0
2005-12-15,XPSY,87,323.0
2006-05-15,XPSY,57,-417.0
